"GEOID20","pop","black_alone","black_any","vap","black_any_vap"
"132130103002009",29,0,0,27,0
"132130103002010",28,0,0,21,0
"132130103002011",22,0,0,12,0
"132130103002012",15,0,0,14,0
"132130103002013",35,1,1,26,1
"132130103002014",0,0,0,0,0
"132130103002015",0,0,0,0,0
"132130103002016",36,0,0,22,0
"132130103002017",6,0,0,5,0
"132130103002018",0,0,0,0,0
"132130103002019",18,1,4,10,1
"132130103002020",4,0,1,4,1
"132130103002021",0,0,0,0,0
"132130103002022",13,0,0,9,0
"132130103002023",9,0,0,7,0
"132130103002024",137,5,5,98,0
"132130103002025",6,0,0,3,0
"132130103002026",126,0,0,107,0
"132130103002027",38,0,0,32,0
"132130103002028",44,0,0,38,0
"132130103002029",15,0,0,14,0
"132130103002030",0,0,0,0,0
"132130103003000",12,1,1,9,1
"132130103003001",124,0,0,88,0
"132130103003002",8,0,0,8,0
"132130103003003",0,0,0,0,0
"132130103003004",0,0,0,0,0
"132130103003005",61,1,1,48,1
"132130103003006",207,0,0,185,0
"132130103003007",43,0,0,26,0
"132130103003008",248,1,2,198,1
"132130103003009",9,1,1,3,0
"132130103003010",82,0,0,62,0
"132130103003011",0,0,0,0,0
"132130103003012",0,0,0,0,0
"132130103003013",0,0,0,0,0
"132130103003014",5,0,0,2,0
"132130103003015",90,0,0,70,0
"132130103003016",0,0,0,0,0
"132130103003017",0,0,0,0,0
"132130103003018",0,0,0,0,0
"132130103003019",19,0,0,19,0
"132130103003020",11,0,0,8,0
"132130103003021",0,0,0,0,0
"132130103003022",4,0,0,0,0
"132130103003023",0,0,0,0,0
"132130103003024",18,0,0,13,0
"132130103003025",0,0,0,0,0
"132130103003026",111,0,0,88,0
"132130103003027",14,1,1,7,0
"132130103003028",26,0,0,20,0
"132130103003029",79,0,0,66,0
"132130103003030",11,0,0,4,0
"132130103003031",157,0,0,129,0
"132130103003032",111,0,0,85,0
"132130103003033",13,0,0,13,0
"132130103003034",0,0,0,0,0
"132130103003035",12,0,0,12,0
"132130103003036",14,0,0,14,0
"132130103003037",0,0,0,0,0
"132130103003038",0,0,0,0,0
"132130103003039",0,0,0,0,0
"132130103003040",11,0,0,11,0
"132130103003041",0,0,0,0,0
"132130103003042",0,0,0,0,0
"132130103003043",0,0,0,0,0
"132130103003044",12,0,0,10,0
"132130103003045",0,0,0,0,0
"132130103003046",0,0,0,0,0
"132130103003047",22,0,0,21,0
"132130103003048",0,0,0,0,0
"132130103003049",0,0,0,0,0
"132130103003050",0,0,0,0,0
"132130103003051",0,0,0,0,0
"132130103003052",51,0,0,48,0
"132130103003053",32,0,0,32,0
"132130103003054",0,0,0,0,0
"132130103003055",0,0,0,0,0
"132130103003056",0,0,0,0,0
"132130103003057",14,0,0,14,0
"132130103003058",123,0,0,86,0
"132130103003059",0,0,0,0,0
"132130103003060",0,0,0,0,0
"132130103003061",0,0,0,0,0
"132130104011000",177,0,1,129,0
"132130104011001",0,0,0,0,0
"132130104011002",12,0,3,7,1
"132130104011003",0,0,0,0,0
"132130104011004",30,0,0,19,0
"132130104011005",12,0,0,12,0
"132130104011006",58,5,5,47,5
"132130104011007",7,0,0,3,0
"132130104011008",24,0,0,16,0
"132130104011009",0,0,0,0,0
"132130104011010",0,0,0,0,0
"132130104011011",33,2,2,32,2
"132130104011012",7,0,0,7,0
"132130104011013",0,0,0,0,0
"132130104011014",21,0,0,19,0
"132130104011015",249,2,2,173,0
"132130104011016",54,0,0,38,0
"132130104011017",25,0,0,8,0
"132130104011018",335,0,0,256,0
"132130104011019",87,0,0,48,0
"132130104011020",66,1,2,37,2
"132130104011021",4,0,0,4,0
"132130104011022",10,0,0,5,0
"132130104011023",20,0,0,11,0
"132130104011024",11,0,0,11,0
"132130104011025",79,0,2,56,2
"132130104011026",16,2,2,9,2
"132130104011027",0,0,0,0,0
"132130104011028",0,0,0,0,0
"132130104011029",12,0,2,9,0
"132130104011030",9,0,0,9,0
"132130104011031",67,0,0,53,0
"132130104011032",163,0,1,142,1
"132130104011033",7,0,0,5,0
"132130104011034",7,0,0,5,0
"132130104011035",7,1,2,4,0
"132130104011036",9,2,2,7,0
"132130104011037",17,0,0,17,0
"132130104011038",4,1,2,2,1
"132130104011039",0,0,0,0,0
"132130104011040",116,0,4,80,0
"132130104011041",32,0,0,20,0
"132130104011042",0,0,0,0,0
"132130104011043",15,0,0,14,0
"132130104011044",0,0,0,0,0
"132130104011045",42,0,0,36,0
"132130104011046",32,0,0,27,0
"132130104011047",7,0,1,7,1
"132130104011048",4,0,0,3,0
"132130104011049",11,0,0,7,0
"132130104011050",10,0,0,6,0
"132130104011051",48,0,0,32,0
"132130104011052",10,0,0,3,0
"132130104011053",42,0,0,28,0
"132130104011054",9,0,3,2,1
"132130104011055",30,1,1,19,1
"132130104011056",5,0,0,5,0
"132130104011057",5,0,0,5,0
"132130104012000",10,0,0,10,0
"132130104012001",9,0,0,5,0
"132130104012002",10,0,0,7,0
"132130104012003",0,0,0,0,0
"132130104012004",0,0,0,0,0
"132130104012005",5,0,0,2,0
"132130104012006",15,0,0,15,0
"132130104012007",27,1,1,24,1
"132130104012008",9,0,0,0,0
"132130104012009",56,0,0,49,0
"132130104012010",50,0,3,31,1
"132130104012011",17,1,1,16,1
"132130104012012",6,0,0,4,0
"132130104012013",35,0,0,20,0
"132130104012014",34,1,1,25,1
"132130104012015",22,0,0,19,0
"132130104012016",49,0,1,39,0
"132130104012017",25,0,0,22,0
"132130104012018",10,0,0,9,0
"132130104012019",49,0,0,43,0
"132130104012020",188,1,1,115,1
"132130104012021",34,0,0,22,0
"132130104012022",48,0,0,27,0
"132130104012023",28,0,0,22,0
"132130104012024",11,0,0,9,0
"132130104012025",7,0,0,7,0
"132130104012026",15,0,0,14,0
"132130104012027",21,0,0,14,0
"132130104012028",159,0,0,134,0
"132130104012029",13,0,0,11,0
"132130104012030",22,0,0,14,0
"132130104012031",24,0,0,20,0
"132130104012032",13,2,2,7,2
"132130104012033",15,2,2,10,2
"132130104012034",25,0,0,22,0
"132130104012035",30,1,1,20,0
"132130104012036",0,0,0,0,0
"132130104012037",0,0,0,0,0
"132130104012038",0,0,0,0,0
"132130104012039",0,0,0,0,0
"132130104012040",31,0,0,21,0
"132130104012041",45,0,0,31,0
"132130104012042",40,0,0,33,0
"132130104012043",8,0,0,8,0
"132130104012044",0,0,0,0,0
"132130104012045",1,0,1,1,1
"132130104012046",11,0,0,9,0
"132130104012047",23,0,0,23,0
"132130104012048",60,0,2,33,1
"132130104012049",19,0,0,15,0
"132130104012050",12,2,2,9,0
"132130104012051",0,0,0,0,0
"132130104012052",2,0,0,2,0
"132130104012053",9,0,0,6,0
"132130104012054",34,0,0,28,0
"132130104021000",0,0,0,0,0
"132130104021001",24,0,0,17,0
"132130104021002",14,1,1,8,0
"132130104021003",174,0,0,137,0
"132130104021004",14,2,2,11,0
"132130104021005",57,0,1,50,0
"132130104021006",21,0,0,18,0
"132130104021007",60,0,0,48,0
"132130104021008",202,1,2,141,1
"132130104021009",44,0,0,31,0
"132130104021010",27,0,0,16,0
"132130104021011",0,0,0,0,0
"132130104021012",18,5,5,18,5
"132130104021013",74,0,0,57,0
"132130104021014",16,0,1,15,0
"132130104021015",67,0,0,49,0
"132130104021016",0,0,0,0,0
"132130104021017",292,0,4,287,2
"132130104022000",0,0,0,0,0
"132130104022001",0,0,0,0,0
"132130104022002",0,0,0,0,0
"132130104022003",0,0,0,0,0
"132130104022004",0,0,0,0,0
"132130104022005",0,0,0,0,0
"132130104022006",0,0,0,0,0
"132130104022007",132,3,3,94,3
"132130104022008",29,0,0,22,0
"132130104022009",19,0,0,15,0
"132130104022010",43,0,0,27,0
"132130104022011",18,1,1,15,1
"132130104022012",14,0,0,12,0
"132130104022013",290,6,7,212,4
"132130104022014",25,0,0,22,0
"132130104022015",101,0,0,75,0
"132130104022016",9,0,0,8,0
"132130104022017",0,0,0,0,0
"132130104022018",17,1,1,15,0
"132130104022019",6,0,0,1,0
"132130104022020",71,1,3,53,1
"132130104022021",23,0,0,13,0
"132130104022022",0,0,0,0,0
"132130104022023",0,0,0,0,0
"132130104022024",15,0,0,7,0
"132130104022025",5,0,0,3,0
"132130104022026",0,0,0,0,0
"132130104022027",13,0,0,12,0
"132130104022028",55,1,1,28,1
"132130104022029",2,0,0,2,0
"132130104022030",0,0,0,0,0
"132130104022031",24,0,0,20,0
"132130104022032",0,0,0,0,0
"132130104023000",0,0,0,0,0
"132130104023001",18,1,3,12,3
"132130104023002",45,0,0,39,0
"132130104023003",54,0,1,45,0
"132130104023004",28,0,0,25,0
"132130104023005",79,0,0,55,0
"132130104023006",392,0,1,293,0
"132130104023007",51,0,6,33,6
"132130104023008",24,1,1,24,1
"132130104023009",145,3,7,80,3
"132130104023010",0,0,0,0,0
"132130104023011",14,2,2,14,2
"132130104023012",0,0,0,0,0
"132130104023013",23,1,1,14,1
"132130104023014",17,1,1,15,1
"132130104023015",41,0,1,31,0
"132130104023016",26,0,0,23,0
"132130104023017",81,0,0,60,0
"132130104023018",11,0,1,6,1
"132130104023019",25,0,0,20,0
"132130104023020",5,0,0,5,0
"132130104023021",71,0,1,65,1
"132130104023022",42,0,0,27,0
"132130104023023",32,0,0,22,0
"132130104023024",68,0,0,49,0
"132130104023025",89,0,0,65,0
"132130104023026",30,0,0,20,0
"132130104023027",0,0,0,0,0
"132130104023028",30,0,0,15,0
"132130104023029",22,0,0,16,0
"132130104023030",16,0,0,12,0
"132130104023031",0,0,0,0,0
"132130105001000",450,0,2,340,1
"132130105001001",35,0,0,19,0
"132130105001002",0,0,0,0,0
"132130105001003",0,0,0,0,0
"132130105001004",12,0,0,8,0
"132130105001005",0,0,0,0,0
"132130105001006",21,2,2,8,2
"132130105001007",0,0,0,0,0
"132130105001008",25,0,0,20,0
"132130105001009",0,0,0,0,0
"132130105001010",0,0,0,0,0
"132130105001011",304,2,2,236,2
"132130105001012",4,0,1,4,1
"132130105001013",46,0,0,40,0
"132130105001014",45,0,0,35,0
"132130105001015",25,0,0,25,0
"132130105001016",0,0,0,0,0
"132130105001017",0,0,0,0,0
"132130105002000",290,0,0,221,0
"132130105002001",39,0,0,32,0
"132130105002002",65,1,1,53,1
"132130105002003",59,0,0,54,0
"132130105002004",172,0,0,136,0
"132130105002005",15,2,2,12,0
"132130105002006",59,0,0,44,0
"132130105002007",33,0,1,19,0
"132130105002008",28,0,0,26,0
"132130105002009",24,0,0,18,0
"132130105002010",30,0,0,20,0
"132130105002011",114,0,1,86,1
"132130105002012",135,5,6,102,6
"132130105002013",52,2,2,30,2
"132130105002014",243,2,5,175,2
"132130105002015",38,1,1,21,1
"132130105002016",29,4,5,13,1
"132130105002017",93,0,0,78,0
"132130105002018",12,1,1,8,1
"132130105003000",791,2,2,576,2
"132130105003001",29,0,0,24,0
"132130105003002",54,0,1,34,0
"132130105003003",30,2,4,22,2
"132130105003004",50,2,3,35,1
"132130105003005",71,1,3,61,3
"132130105003006",77,0,1,62,0
"132130105003007",88,0,0,69,0
"132130105003008",29,2,2,25,0
"132130105003009",85,0,0,51,0
"132130105003010",42,0,0,34,0
"132130105003011",41,0,0,26,0
"132130105003012",91,0,2,64,0
"132130105003013",41,0,0,31,0
"132130105003014",40,0,0,26,0
"132130105003015",23,2,2,9,0
"132130105003016",40,0,0,33,0
"132130105003017",143,0,6,97,0
"132130105003018",62,0,0,49,0
"132130105003019",305,0,2,235,2
"132130105003020",30,0,0,23,0
"132130105003021",52,0,0,36,0
"132130105003022",56,0,0,38,0
"132130105003023",65,0,0,47,0
"132130105003024",41,1,2,28,2
"132130105003025",22,0,0,20,0
"132130105003026",57,0,1,49,1
"132130105003027",40,0,0,34,0
"132130106001000",573,1,1,490,1
"132130106001001",62,0,0,47,0
"132130106001002",25,0,0,21,0
"132130106001003",41,0,0,33,0
"132130106001004",24,0,2,17,0
"132130106001005",20,0,0,15,0
"132130106001006",306,0,0,245,0
"132130106001007",78,0,0,55,0
"132130106001008",73,0,0,63,0
"132130106001009",75,0,0,56,0
"132130106001010",69,0,0,54,0
"132130106001011",54,0,0,45,0
"132130106001012",0,0,0,0,0
"132130106001013",33,2,2,27,2
"132130106001014",0,0,0,0,0
"132130106001015",23,0,0,17,0
"132130106001016",30,1,1,21,1
"132130106001017",22,0,0,11,0
"132130106001018",1,0,0,1,0
"132130106001019",33,0,0,26,0
"132130106001020",10,1,1,7,1
"132130106001021",18,0,0,15,0
"132130106001022",20,0,1,14,0
"132130106001023",17,2,3,12,0
"132130106001024",5,0,0,5,0
"132130106001025",1,0,0,1,0
"132130106001026",59,0,0,41,0
"132130106002000",68,0,0,45,0
"132130106002001",25,0,0,14,0
"132130106002002",35,0,0,24,0
"132130106002003",15,2,2,8,1
"132130106002004",483,0,0,357,0
"132130106002005",12,0,1,10,1
"132130106002006",0,0,0,0,0
"132130106002007",20,0,1,9,1
"132130106002008",24,0,0,13,0
"132130106002009",27,0,1,26,0
"132130106002010",216,1,1,168,1
"132130106002011",153,0,0,130,0
"132130106002012",45,5,6,39,5
"132130106002013",63,0,1,43,0
"132130106002014",135,0,0,104,0
"132130106002015",45,0,0,41,0
"132130106002016",32,0,3,15,0
"132130106003000",37,0,1,31,1
"132130106003001",6,0,0,6,0
"132130106003002",49,1,1,38,1
"132130106003003",37,1,1,32,0
"132130106003004",48,0,0,45,0
"132130106003005",139,0,1,102,0
"132130106003006",53,0,0,34,0
"132130106003007",3,0,0,3,0
"132130106003008",10,0,0,10,0
"132130106003009",87,0,0,70,0
"132130106003010",0,0,0,0,0
"132130106003011",22,0,0,18,0
"132130106003012",38,0,0,33,0
"132130106003013",32,0,1,25,0
"132130106003014",20,0,1,20,1
"132130106003015",35,1,2,25,0
"132130106003016",0,0,0,0,0
"132130106003017",11,0,2,6,0
"132130106003018",36,0,1,32,1
"132130106003019",7,0,0,7,0
"132130106003020",45,2,2,31,0
"132130106003021",17,0,0,17,0
"132130106003022",11,0,0,10,0
"132130106003023",16,0,0,10,0
"132130106003024",68,0,0,50,0
"132130106003025",92,0,1,72,0
"132130106003026",22,0,0,13,0
"132130106003027",66,2,2,45,2
"132130106003028",9,0,0,8,0
"132130106003029",0,0,0,0,0
"132130106003030",38,0,0,30,0
"132130106003031",0,0,0,0,0
"132130106003032",30,0,0,19,0
"132130106003033",9,0,1,8,1
"132130106003034",39,0,0,30,0
"132130106003035",2,0,0,1,0
"132130106003036",2,0,0,0,0
"132130106003037",8,0,1,4,0
"132130106003038",23,0,0,23,0
"132130106003039",14,0,0,8,0
"132130106003040",0,0,0,0,0
"132130106003041",0,0,0,0,0
"132130106003042",0,0,0,0,0
"132130106003043",0,0,0,0,0
"132130106003044",0,0,0,0,0
"132130107001000",298,0,2,210,2
"132130107001001",21,0,0,11,0
"132130107001002",25,0,0,19,0
"132130107001003",31,0,0,22,0
"132130107001004",23,0,0,15,0
"132130107001005",31,0,0,22,0
"132130107001006",29,0,1,13,1
"132130107001007",13,0,1,10,1
"132130107001008",33,0,1,22,0
"132130107001009",12,0,0,9,0
"132130107001010",15,0,2,11,0
"132130107001011",5,0,1,3,0
"132130107001012",9,0,0,8,0
"132130107001013",0,0,0,0,0
"132130107001014",221,1,2,164,2
"132130107001015",133,0,0,95,0
"132130107001016",48,0,4,30,0
"132130107001017",73,0,0,49,0
"132130107001018",235,0,0,189,0
"132130107001019",134,3,3,101,3
"132130107001020",10,0,0,9,0
"132130107001021",37,0,1,29,0
"132130107001022",63,0,3,45,0
"132130107002000",59,0,1,37,0
"132130107002001",113,0,1,81,0
"132130107002002",69,0,0,46,0
"132130107002003",9,1,3,8,3
"132130107002004",81,0,0,60,0
"132130107002005",152,0,0,118,0
"132130107002006",11,0,0,3,0
"132130107002007",301,5,5,209,5
"132130107002008",19,0,0,16,0
"132130107002009",51,0,0,40,0
"132130107002010",91,4,4,67,4
"132130107002011",28,0,2,17,0
"132130107002012",69,6,7,41,0
"132130107002013",560,10,10,440,10
"132130107002014",0,0,0,0,0
"132130107002015",15,0,0,11,0
"132130107002016",117,0,1,99,1
"132130107002017",25,0,0,25,0
"132130107002018",42,2,2,29,2
"132130107002019",16,0,0,10,0
"132130107002020",20,0,2,18,0
"132130107002021",43,1,1,31,1
"132130107003000",150,0,0,118,0
"132130107003001",8,0,0,5,0
"132130107003002",52,0,1,37,0
"132130107003003",17,0,1,15,0
"132130107003004",74,1,1,58,1
"132130107003005",20,0,0,20,0
"132130107003006",41,0,0,37,0
"132130107003007",12,0,1,2,0
"132130107003008",75,0,0,52,0
"132130107003009",90,0,0,72,0
"132130107003010",15,0,0,8,0
"132130107003011",45,0,0,42,0
"132130107003012",82,0,0,65,0
"132130107003013",0,0,0,0,0
"132130107003014",3,0,0,1,0
"132130107003015",74,1,1,54,1
"132130107003016",32,0,1,31,0
"132130107003017",6,0,0,6,0
"132130107003018",15,0,1,11,1
"132130107004000",44,0,0,31,0
"132130107004001",22,2,4,19,4
"132130107004002",0,0,0,0,0
"132130107004003",102,0,2,82,1
"132130107004004",18,0,1,15,0
"132130107004005",95,0,0,76,0
"132130107004006",0,0,0,0,0
"132130107004007",0,0,0,0,0
"132130107004008",153,1,1,118,1
"132130107004009",55,0,2,41,2
"132130107004010",53,0,0,42,0
"132130107004011",39,0,0,32,0
"132130107004012",13,0,0,5,0
"132130107004013",151,0,0,99,0
"132130107004014",24,0,0,10,0
"132130107004015",111,0,0,74,0
"132130107004016",19,2,4,11,2
"132130107004017",26,1,3,20,2
"132130107004018",88,0,0,59,0
"132130107004019",184,0,2,145,0
"132130107004020",70,0,0,51,0
"132130107004021",0,0,0,0,0
"132130107004022",0,0,0,0,0
"132130107004023",0,0,0,0,0
"132130107004024",12,0,0,11,0
"132150002001000",16,2,3,9,0
"132150002001001",93,22,23,62,6
"132150002001002",42,0,4,36,4
"132150002001003",38,10,10,28,3
"132150002001004",19,0,0,17,0
"132150002001005",43,10,11,37,8
"132150002001006",11,0,1,6,1
"132150002001007",0,0,0,0,0
"132150002001008",0,0,0,0,0
"132150002001009",74,9,10,53,9
"132150002001010",186,15,19,137,13
"132150002001011",26,1,1,24,0
"132150002001012",56,7,7,46,7
"132150002001013",73,6,6,62,6
"132150002001014",0,0,0,0,0
"132150002001015",0,0,0,0,0
"132150002001016",43,6,8,40,8
"132150002001017",40,8,12,29,6
"132150002001018",67,20,21,45,16
"132150002001019",34,6,6,28,3
"132150002001020",197,92,95,155,72
"132150002001021",17,3,3,10,0
"132150002001022",0,0,0,0,0
"132150002001023",40,5,5,34,5
"132150002001024",47,0,1,36,0
"132150002001025",37,6,6,33,2
"132150002001026",0,0,0,0,0
"132150002001027",0,0,0,0,0
"132150002002000",23,0,1,19,0
"132150002002001",89,3,5,71,1
"132150002002002",156,26,28,120,16
"132150002002003",36,0,0,29,0
"132150002002004",45,15,19,32,11
"132150002002005",45,11,11,37,7
"132150002002006",36,4,4,31,0
"132150002002007",43,1,1,33,1
"132150002002008",26,3,4,18,3
"132150002002009",25,3,3,14,0
"132150002002010",40,22,22,28,17
"132150002002011",58,14,14,39,1
"132150002002012",31,5,7,28,5
"132150002002013",130,31,31,98,16
"132150002002014",62,14,16,51,14
"132150002002015",45,8,8,34,8
"132150002002016",51,1,1,44,1
"132150002002017",22,1,1,21,0
"132150002002018",19,0,0,7,0
"132150002002019",0,0,0,0,0
"132150002002020",0,0,0,0,0
"132150002002021",0,0,0,0,0
"132150002002022",0,0,0,0,0
"132150002002023",50,7,7,42,7
"132150002002024",53,1,3,47,1
"132150002002025",16,4,4,12,1
"132150002002026",53,12,12,41,8
"132150002002027",18,0,0,18,0
"132150002002028",42,1,1,26,1
"132150002002029",22,0,1,18,0
"132150002002030",22,0,0,15,0
"132150002002031",21,6,8,14,1
"132150002002032",19,6,6,13,4
"132150002002033",0,0,0,0,0
"132150002002034",0,0,0,0,0
"132150002002035",0,0,0,0,0
"132150002002036",36,13,14,29,8
"132150002002037",0,0,0,0,0
"132150003001000",13,0,1,11,0
"132150003001001",12,4,5,7,5
"132150003001002",0,0,0,0,0
"132150003001003",0,0,0,0,0
"132150003001004",12,1,1,8,1
"132150003001005",6,1,1,2,1
"132150003001006",27,6,6,23,6
"132150003001007",0,0,0,0,0
"132150003001008",82,6,6,72,6
"132150003001009",87,24,30,69,23
"132150003001010",24,9,10,19,9
"132150003001011",21,0,1,16,0
"132150003001012",0,0,0,0,0
"132150003001013",0,0,0,0,0
"132150003001014",42,8,8,26,1
"132150003001015",16,7,7,14,7
"132150003001016",36,10,10,24,7
"132150003001017",0,0,0,0,0
"132150003001018",38,9,9,37,9
"132150003001019",43,0,0,28,0
"132150003001020",76,10,11,56,8
"132150003001021",35,3,6,17,0
"132150003001022",20,5,5,19,4
"132150003001023",41,8,10,33,7
"132150003001024",47,11,13,42,12
"132150003001025",27,1,3,13,1
"132150003001026",11,0,0,6,0
"132150003001027",10,4,4,9,4
"132150003001028",49,36,37,34,27
"132150003001029",56,10,10,41,9
"132150003001030",4,3,3,1,0
"132150003001031",0,0,0,0,0
"132150003001032",0,0,0,0,0
"132150003001033",0,0,0,0,0
"132150003001034",0,0,0,0,0
"132150003001035",0,0,0,0,0
"132150003001036",22,17,17,16,13
"132150003001037",4,1,1,4,1
"132150003001038",0,0,0,0,0
"132150003001039",0,0,0,0,0
"132150003001040",21,4,4,21,4
"132150003002000",1,0,0,0,0
"132150003002001",6,3,3,6,3
"132150003002002",0,0,0,0,0
"132150003002003",0,0,0,0,0
"132150003002004",3,1,1,2,0
"132150003002005",10,0,0,6,0
"132150003002006",7,6,6,7,6
"132150003002007",9,4,5,7,5
"132150003002008",16,8,10,14,8
"132150003002009",24,24,24,14,14
"132150003002010",21,13,15,14,14
"132150003002011",4,0,1,2,1
"132150003002012",0,0,0,0,0
"132150003002013",0,0,0,0,0
"132150003002014",0,0,0,0,0
"132150003002015",12,6,6,10,6
"132150003002016",10,7,8,5,5
"132150003002017",2,0,0,1,0
"132150003002018",0,0,0,0,0
"132150003002019",0,0,0,0,0
"132150003002020",17,7,7,14,6
"132150003002021",10,5,8,9,8
"132150003002022",27,20,20,17,12
"132150003002023",19,7,11,15,7
"132150003002024",36,3,3,29,3
"132150003002025",1,0,0,0,0
"132150003002026",0,0,0,0,0
"132150003002027",46,22,22,37,18
"132150003002028",10,4,4,7,4
"132150003002029",1125,624,629,1086,600
"132150003002030",30,8,12,19,6
"132150003002031",0,0,0,0,0
"132150003002032",0,0,0,0,0
"132150003002033",0,0,0,0,0
"132150003002034",22,6,6,18,6
"132150003002035",12,1,1,10,1
"132150003002036",0,0,0,0,0
"132150003002037",24,3,3,24,3
"132150003002038",12,2,3,7,2
"132150003002039",13,5,5,6,4
"132150003002040",22,10,10,16,10
"132150003002041",51,23,23,38,16
"132150003002042",23,15,16,22,15
"132150003002043",0,0,0,0,0
"132150003002044",0,0,0,0,0
"132150003002045",0,0,0,0,0
"132150003002046",0,0,0,0,0
"132150003002047",0,0,0,0,0
"132150003002048",9,7,9,5,5
"132150003002049",7,0,0,6,0
"132150003002050",0,0,0,0,0
"132150003002051",0,0,0,0,0
"132150003002052",0,0,0,0,0
"132150003002053",8,0,0,6,0
"132150003002054",0,0,0,0,0
"132150004001000",74,18,24,72,24
"132150004001001",0,0,0,0,0
"132150004001002",0,0,0,0,0
"132150004001003",0,0,0,0,0
"132150004001004",0,0,0,0,0
"132150004001005",0,0,0,0,0
"132150004001006",223,38,45,174,31
"132150004001007",28,6,9,11,1
"132150004001008",31,7,9,23,7
"132150004001009",128,38,39,86,21
"132150004001010",62,3,8,42,6
"132150004001011",81,0,3,60,0
"132150004001012",53,8,9,40,8
"132150004001013",38,20,20,21,8
"132150004001014",66,12,12,52,9
"132150004001015",54,9,9,43,7
"132150004001016",25,0,0,21,0
"132150004001017",0,0,0,0,0
"132150004001018",0,0,0,0,0
