"st","part","status","x","y"
"NY",385,"outline",761.3,165.3
"NY",385,"outline",761.1,165.3
"NY",385,"outline",760.9,165.4
"NY",385,"outline",760.4,165.4
"NY",385,"outline",760.2,165.6
"NY",385,"outline",760.1,165.8
"NY",385,"outline",760.1,165.9
"NY",385,"outline",760.3,166.7
"NY",385,"outline",760.3,166.9
"NY",385,"outline",760.3,167
"NY",385,"outline",760.3,167.3
"NY",385,"outline",760.3,167.7
"NY",385,"outline",760.2,167.8
"NY",385,"outline",759.9,167.8
"NY",385,"outline",759.8,168.3
"NY",385,"outline",759.9,168.7
"NY",385,"outline",759.9,168.8
"NY",385,"outline",759.8,169.2
"NY",385,"outline",759.9,169.4
"NY",385,"outline",759.9,169.5
"NY",385,"outline",760.6,169.8
"NY",385,"outline",761.8,169.3
"NY",385,"outline",763.8,168.2
"NY",385,"outline",764.9,167.7
"NY",385,"outline",766.7,168.1
"NY",385,"outline",767.8,167
"NY",385,"outline",768.8,166.4
"NY",385,"outline",771.4,165.8
"NY",385,"outline",774.1,165.5
"NY",385,"outline",776.8,163.8
"NY",385,"outline",777.9,163.7
"NY",385,"outline",782.2,160.7
"NY",385,"outline",786.9,157.1
"NY",385,"outline",792.8,153
"NY",385,"outline",794.8,151.3
"NY",385,"outline",801.5,145.7
"NY",385,"outline",802.2,144
"NY",385,"outline",801.3,141.2
"NY",385,"outline",799.6,139.9
"NY",385,"outline",799.2,139.5
"NY",385,"outline",798.3,138.8
"NY",385,"outline",797.9,138.8
"NY",385,"outline",796.7,139.5
"NY",385,"outline",796.4,139.7
"NY",385,"outline",795.9,140.1
"OH",386,"retained",548.5,231.3
"OH",386,"retained",548.6,231.3
"OH",386,"retained",549,231.2
"OH",386,"retained",549.3,231.2
"OH",386,"retained",549.6,231.1
"OH",386,"retained",550.1,231.1
"OH",386,"retained",550.3,231
"OH",386,"retained",550.4,231
"OH",386,"retained",550.5,231
"OH",386,"retained",550.8,230.9
"OH",386,"retained",551,230.9
"OH",386,"retained",551.2,230.8
"OH",386,"retained",551.4,230.8
"OH",386,"retained",551.5,230.8
"OH",386,"retained",551.8,230.8
"OH",386,"retained",552.1,230.7
"OH",386,"retained",552.2,230.7
"OH",386,"retained",552.4,230.7
"OH",386,"retained",552.5,230.6
"OH",386,"retained",552.9,230.5
"OH",386,"retained",553.1,230.5
"OH",386,"retained",553.3,230.4
"OH",386,"retained",553.6,230.4
"OH",386,"retained",553.7,230.4
"OH",386,"retained",553.9,230.4
"OH",386,"retained",554.1,230.4
"OH",386,"retained",554.3,230.3
"OH",386,"retained",554.7,230.3
"OH",386,"retained",554.7,230.2
"OH",386,"retained",558.9,224.8
"OH",386,"retained",559.9,226.7
"OH",386,"retained",566.5,229.9
"OH",386,"retained",568.1,229.7
"OH",386,"retained",570,239.2
"OH",386,"retained",566.7,245
"OH",386,"retained",551.5,242.5
"OH",386,"retained",548.5,231.3
"OH",387,"retained",584.8,278
"OH",387,"retained",568.4,283.4
"OH",387,"retained",563.5,279
"OH",387,"retained",566.5,267.3
"OH",387,"retained",581.7,265.7
"OH",387,"retained",584.8,278
"OH",388,"retained",551.5,242.5
"OH",388,"retained",546.2,250.3
"OH",388,"retained",534.9,251
"OH",388,"retained",534.9,250.7
"OH",388,"retained",534.8,250.4
"OH",388,"retained",534.8,250.3
"OH",388,"retained",534.8,249.8
"OH",388,"retained",534.6,248.8
"OH",388,"retained",534.5,248
"OH",388,"retained",534.5,247.1
"OH",388,"retained",534.3,245.6
"OH",388,"retained",534.2,245.5
"OH",388,"retained",534.2,245.3
"OH",388,"retained",534.2,245.2
"OH",388,"retained",534.2,245
"OH",388,"retained",534.1,244.5
"OH",388,"retained",534.1,244.3
"OH",388,"retained",534,243.3
"OH",388,"retained",534,243.2
"OH",388,"retained",533.9,242.9
"OH",388,"retained",533.9,242.3
"OH",388,"retained",533.8,242.2
"OH",388,"retained",533.8,241.8
"OH",388,"retained",533.7,240.8
"OH",388,"retained",533.7,240.5
"OH",388,"retained",533.6,240
"OH",388,"retained",533.6,239.7
"OH",388,"retained",533.5,239.3
"OH",388,"retained",533.4,238.5
"OH",388,"retained",533.4,238
"OH",388,"retained",533.3,237.5
"OH",388,"retained",533.2,237
"OH",388,"retained",533.1,236.5
"OH",388,"retained",533,235.9
"OH",388,"retained",533,235.6
"OH",388,"retained",533,235.3
"OH",388,"retained",532.9,234.3
"OH",388,"retained",533,233.8
"OH",388,"retained",533.1,233.8
"OH",388,"retained",533.4,233.7
"OH",388,"retained",534.4,233.6
"OH",388,"retained",535,233.5
"OH",388,"retained",536.2,233.3
"OH",388,"retained",536.5,233.3
"OH",388,"retained",536.8,233.2
"OH",388,"retained",537.1,233.2
"OH",388,"retained",537.4,233.1
"OH",388,"retained",538,233
"OH",388,"retained",538.4,232.9
"OH",388,"retained",538.7,232.9
"OH",388,"retained",539.1,232.9
"OH",388,"retained",539.2,232.9
"OH",388,"retained",539.4,232.9
"OH",388,"retained",539.8,232.8
"OH",388,"retained",540.1,232.7
"OH",388,"retained",541.3,232.6
"OH",388,"retained",541.6,232.5
"OH",388,"retained",541.9,232.4
"OH",388,"retained",542.3,232.4
"OH",388,"retained",542.5,232.3
"OH",388,"retained",543,232.2
"OH",388,"retained",543.3,232.2
"OH",388,"retained",543.7,232.1
"OH",388,"retained",544,232.1
"OH",388,"retained",544.4,232
"OH",388,"retained",547.8,231.5
"OH",388,"retained",548.1,231.4
"OH",388,"retained",548.3,231.3
"OH",388,"retained",548.5,231.3
"OH",388,"retained",551.5,242.5
"OH",389,"retained",568.1,229.7
"OH",389,"retained",571,229.3
"OH",389,"retained",571.7,228.7
"OH",389,"retained",577.1,224
"OH",389,"retained",580.9,220.7
"OH",389,"retained",581.2,220.7
"OH",389,"retained",581.6,220.2
"OH",389,"retained",589.9,231
"OH",389,"retained",585.9,239.9
"OH",389,"retained",570,239.2
"OH",389,"retained",568.1,229.7
"OH",390,"retained",570,239.2
"OH",390,"retained",585.9,239.9
"OH",390,"retained",589.1,247.3
"OH",390,"retained",583.8,257.4
"OH",390,"retained",567.8,249.6
"OH",390,"retained",566.7,245
"OH",390,"retained",570,239.2
"OH",391,"retained",584.8,278
"OH",391,"retained",589.2,281.2
"OH",391,"retained",589.3,281.3
"OH",391,"retained",589.3,281.4
"OH",391,"retained",589.4,281.5
"OH",391,"retained",589.4,281.6
"OH",391,"retained",589.4,281.8
"OH",391,"retained",589.5,281.9
"OH",391,"retained",589.5,282
"OH",391,"retained",589.5,281.9
"OH",391,"retained",589.5,282
"OH",391,"retained",589.5,282.1
"OH",391,"retained",589.5,282.2
"OH",391,"retained",589.6,282.3
"OH",391,"retained",589.6,282.5
"OH",391,"retained",589.7,282.5
"OH",391,"retained",589.7,282.6
"OH",391,"retained",589.7,282.7
"OH",391,"retained",589.7,282.8
"OH",391,"retained",589.7,282.9
"OH",391,"retained",589.6,282.9
"OH",391,"retained",589.5,283.1
"OH",391,"retained",589.4,283.3
"OH",391,"retained",588.7,283.7
"OH",391,"retained",588.7,283.9
"OH",391,"retained",589.1,284.3
"OH",391,"retained",589.3,284.4
"OH",391,"retained",589.4,284.4
"OH",391,"retained",589.6,284.8
"OH",391,"retained",589.6,285
"OH",391,"retained",589.5,285.8
"OH",391,"retained",589.5,286
"OH",391,"retained",589.6,286
"OH",391,"retained",589.8,286.1
"OH",391,"retained",589.9,286.4
"OH",391,"retained",590,286.5
"OH",391,"retained",590,286.6
"OH",391,"retained",588.9,286.3
"OH",391,"retained",588.8,286.4
"OH",391,"retained",588.7,286.6
"OH",391,"retained",588.6,286.8
"OH",391,"retained",588.6,287.1
"OH",391,"retained",588.7,287.2
"OH",391,"retained",588.4,287.6
"OH",391,"retained",588.4,287.8
"OH",391,"retained",588,288
"OH",391,"retained",588,288.1
"OH",391,"retained",587.9,288.1
"OH",391,"retained",587.7,288
"OH",391,"retained",587.6,287.9
"OH",391,"retained",587.5,287.9
"OH",391,"retained",587.4,287.8
"OH",391,"retained",587.3,287.7
"OH",391,"retained",587.3,287.6
"OH",391,"retained",587.3,287.5
"OH",391,"retained",587.5,287.4
"OH",391,"retained",587.4,287.4
"OH",391,"retained",587.4,287.3
"OH",391,"retained",587.6,287.2
"OH",391,"retained",587.7,287
"OH",391,"retained",587.7,286.8
"OH",391,"retained",587.7,286.7
"OH",391,"retained",587.5,286.5
"OH",391,"retained",587.4,286.4
"OH",391,"retained",587.3,286.4
"OH",391,"retained",587.3,286.2
"OH",391,"retained",587,285.8
"OH",391,"retained",586.8,285.6
"OH",391,"retained",586.7,285.6
"OH",391,"retained",586.6,285.6
"OH",391,"retained",586.5,285.7
"OH",391,"retained",586.3,285.7
"OH",391,"retained",586.2,285.8
"OH",391,"retained",586.1,285.7
"OH",391,"retained",586.1,285.5
"OH",391,"retained",585.9,285.2
"OH",391,"retained",585.5,285.1
"OH",391,"retained",585.3,285.1
"OH",391,"retained",585.2,285.1
"OH",391,"retained",585.1,285.2
"OH",391,"retained",585.1,285.4
"OH",391,"retained",585.1,285.6
"OH",391,"retained",585,285.8
"OH",391,"retained",584.9,285.9
"OH",391,"retained",584.8,286
"OH",391,"retained",584.8,286.1
"OH",391,"retained",584.6,286.2
"OH",391,"retained",584.5,286.3
"OH",391,"retained",584.4,286.4
"OH",391,"retained",584.4,286.6
"OH",391,"retained",584.3,286.8
"OH",391,"retained",584.2,287
"OH",391,"retained",584.1,287.1
"OH",391,"retained",584.1,287.4
"OH",391,"retained",584.1,287.7
"OH",391,"retained",583.9,287.9
"OH",391,"retained",583.8,288
"OH",391,"retained",583.8,288.5
"OH",391,"retained",583.8,288.6
"OH",391,"retained",583.9,288.7
"OH",391,"retained",583.9,288.9
"OH",391,"retained",584,289.2
"OH",391,"retained",583.9,289.3
"OH",391,"retained",583.9,289.4
"OH",391,"retained",583.8,289.5
"OH",391,"retained",583.8,289.7
"OH",391,"retained",583.4,290
"OH",391,"retained",583.3,290
"OH",391,"retained",582.9,290.4
"OH",391,"retained",582.8,290.6
"OH",391,"retained",582.8,290.7
"OH",391,"retained",582.9,291
"OH",391,"retained",583,291.1
"OH",391,"retained",583.3,291.3
"OH",391,"retained",583.8,292.4
"OH",391,"retained",583.7,292.6
"OH",391,"retained",584.1,294.3
"OH",391,"retained",584.1,294.4
"OH",391,"retained",583.8,294.9
"OH",391,"retained",583.6,294.9
"OH",391,"retained",583.5,294.9
"OH",391,"retained",583.4,294.9
"OH",391,"retained",582.7,294.9
"OH",391,"retained",582.6,295
"OH",391,"retained",582.3,296.1
"OH",391,"retained",582.4,296.2
"OH",391,"retained",582.3,296.6
"OH",391,"retained",582.3,297
"OH",391,"retained",582.3,297.1
"OH",391,"retained",582.3,297.5
"OH",391,"retained",582.3,297.6
"OH",391,"retained",582.3,297.8
"OH",391,"retained",582.3,298
"OH",391,"retained",582.3,298.1
"OH",391,"retained",582.1,298.3
"OH",391,"retained",582,298.4
"OH",391,"retained",581.6,298.5
"OH",391,"retained",581.2,298.7
"OH",391,"retained",580.9,298.6
"OH",391,"retained",580.6,298.8
"OH",391,"retained",580.3,298.9
"OH",391,"retained",580,299.1
"OH",391,"retained",579.6,299.2
"OH",391,"retained",579.4,299.4
"OH",391,"retained",579.1,299.6
"OH",391,"retained",578.8,299.7
"OH",391,"retained",578.6,299.7
"OH",391,"retained",578.5,299.7
"OH",391,"retained",578.4,299.7
"OH",391,"retained",578.1,299.6
"OH",391,"retained",577.8,299.5
"OH",391,"retained",577.8,299.4
"OH",391,"retained",577.7,299.4
"OH",391,"retained",577.7,299.2
"OH",391,"retained",577.5,298.7
"OH",391,"retained",577.4,298.5
"OH",391,"retained",577.4,298.4
"OH",391,"retained",577.3,298.3
"OH",391,"retained",577,298.2
"OH",391,"retained",576.5,297.9
"OH",391,"retained",576.4,297.8
"OH",391,"retained",576.3,297.8
"OH",391,"retained",576.2,297.6
"OH",391,"retained",576,297.3
"OH",391,"retained",575.9,297.1
"OH",391,"retained",575.8,297.1
"OH",391,"retained",575.5,297
"OH",391,"retained",575.3,296.9
"OH",391,"retained",575.1,296.8
"OH",391,"retained",574.5,296.9
"OH",391,"retained",574.2,296.9
"OH",391,"retained",573.9,296.9
"OH",391,"retained",573.8,296.8
"OH",391,"retained",573.6,296.8
"OH",391,"retained",573.5,296.7
"OH",391,"retained",573.5,296.6
"OH",391,"retained",573.2,296.4
"OH",391,"retained",573.1,296.4
"OH",391,"retained",573.1,296.2
"OH",391,"retained",573.1,296.1
"OH",391,"retained",573,296.1
"OH",391,"retained",572.9,296
"OH",391,"retained",572.9,295.8
"OH",391,"retained",572.9,295.7
"OH",391,"retained",572.8,295.7
"OH",391,"retained",572.8,295.6
"OH",391,"retained",572.8,295.5
"OH",391,"retained",572.8,295.4
"OH",391,"retained",572.8,295.3
"OH",391,"retained",572.4,294.5
"OH",391,"retained",572.3,294.3
"OH",391,"retained",572.4,293.7
"OH",391,"retained",572.3,293.3
"OH",391,"retained",572.3,293.2
"OH",391,"retained",572.2,293.1
"OH",391,"retained",572.1,293
"OH",391,"retained",572,292.9
"OH",391,"retained",571.7,293.1
"OH",391,"retained",571.5,293.1
"OH",391,"retained",571.2,293.2
"OH",391,"retained",571.1,293.3
"OH",391,"retained",570.8,293.6
"OH",391,"retained",570.7,293.7
"OH",391,"retained",570.6,293.7
"OH",391,"retained",570.6,293.8
"OH",391,"retained",570,293.8
"OH",391,"retained",569.9,293.9
"OH",391,"retained",569.7,293.9
"OH",391,"retained",569.6,294
"OH",391,"retained",569.6,294.3
"OH",391,"retained",569.1,294.9
"OH",391,"retained",568.9,295
"OH",391,"retained",568.4,283.4
"OH",391,"retained",584.8,278
"OH",392,"retained",546.2,250.3
"OH",392,"retained",552.8,260.4
"OH",392,"retained",545.9,270.5
"OH",392,"retained",537.3,271.9
"OH",392,"retained",537.2,271.7
"OH",392,"retained",537.2,271.1
"OH",392,"retained",537.1,270.5
"OH",392,"retained",537,270.2
"OH",392,"retained",536.9,269.2
"OH",392,"retained",536.9,268.3
"OH",392,"retained",536.9,268
"OH",392,"retained",536.8,267.5
"OH",392,"retained",536.7,267
"OH",392,"retained",536.7,266.6
"OH",392,"retained",536.7,266.4
"OH",392,"retained",536.6,266.1
"OH",392,"retained",536.6,266
"OH",392,"retained",536.6,265.9
"OH",392,"retained",536.6,265.8
"OH",392,"retained",536.6,265.2
"OH",392,"retained",536.5,264.5
"OH",392,"retained",536.4,264
"OH",392,"retained",536.3,263.2
"OH",392,"retained",536.2,262.7
"OH",392,"retained",536.2,261.6
"OH",392,"retained",536.2,261.5
"OH",392,"retained",536.1,261.3
"OH",392,"retained",536,260
"OH",392,"retained",535.9,259.9
"OH",392,"retained",535.9,258.9
"OH",392,"retained",535.8,258.5
"OH",392,"retained",535.8,258.1
"OH",392,"retained",535.8,258
"OH",392,"retained",535.5,255.6
"OH",392,"retained",535.5,255.4
"OH",392,"retained",535.3,254.2
"OH",392,"retained",535.2,253.8
"OH",392,"retained",535.2,253.5
"OH",392,"retained",535.1,252.1
"OH",392,"retained",534.9,251
"OH",392,"retained",546.2,250.3
"OH",393,"retained",568.4,283.4
"OH",393,"retained",568.9,295
"OH",393,"retained",568.5,295.2
"OH",393,"retained",568.5,295.4
"OH",393,"retained",568,296.4
"OH",393,"retained",567.8,296.5
"OH",393,"retained",567.3,296.6
"OH",393,"retained",567.1,296.7
"OH",393,"retained",567,296.6
"OH",393,"retained",566.8,296.5
"OH",393,"retained",566.1,296.7
"OH",393,"retained",566.1,296.8
"OH",393,"retained",565.9,297.1
"OH",393,"retained",565.8,297.2
"OH",393,"retained",565.6,297.3
"OH",393,"retained",565.3,297.1
"OH",393,"retained",565.3,297
"OH",393,"retained",564.2,296.1
"OH",393,"retained",564,296.1
"OH",393,"retained",563.2,296.1
"OH",393,"retained",563.1,296.1
"OH",393,"retained",562.8,296
"OH",393,"retained",562.6,296
"OH",393,"retained",561.9,295.5
"OH",393,"retained",560.9,295.8
"OH",393,"retained",560.7,295.9
"OH",393,"retained",560.4,296.1
"OH",393,"retained",560.2,296.1
"OH",393,"retained",559.9,296.4
"OH",393,"retained",559.8,297.1
"OH",393,"retained",559.8,297.3
"OH",393,"retained",559.7,297.3
"OH",393,"retained",559.6,297.5
"OH",393,"retained",558.9,297.3
"OH",393,"retained",558.8,297.3
"OH",393,"retained",558.7,297.2
"OH",393,"retained",558.6,297.2
"OH",393,"retained",558.6,297.1
"OH",393,"retained",558.2,297.1
"OH",393,"retained",557.9,297.1
"OH",393,"retained",557.7,297.1
"OH",393,"retained",557.6,296.9
"OH",393,"retained",557.4,296.3
"OH",393,"retained",557.3,296.1
"OH",393,"retained",557.1,296.1
"OH",393,"retained",556.8,296.1
"OH",393,"retained",556.7,296
"OH",393,"retained",556.5,296
"OH",393,"retained",556.4,295.9
"OH",393,"retained",556.4,295.8
"OH",393,"retained",556.2,295.3
"OH",393,"retained",556.1,295.3
"OH",393,"retained",556.1,295.2
"OH",393,"retained",556,295.1
"OH",393,"retained",555.2,295
"OH",393,"retained",555,295
"OH",393,"retained",554.3,294.6
"OH",393,"retained",554.1,294.6
"OH",393,"retained",554,294.6
"OH",393,"retained",553.9,294.6
"OH",393,"retained",553.9,294.7
"OH",393,"retained",553.8,294.7
"OH",393,"retained",553.7,294.8
"OH",393,"retained",553.6,294.8
"OH",393,"retained",553.6,294.9
"OH",393,"retained",553.4,294.9
"OH",393,"retained",553.3,295
"OH",393,"retained",553.2,295
"OH",393,"retained",553,295.1
"OH",393,"retained",552.9,295.1
"OH",393,"retained",552.9,295.2
"OH",393,"retained",552.8,295.2
"OH",393,"retained",552.7,295.2
"OH",393,"retained",551.7,295.1
"OH",393,"retained",551.6,295
"OH",393,"retained",551.3,295
"OH",393,"retained",551.2,295
"OH",393,"retained",550.9,294.9
"OH",393,"retained",550.6,294.9
"OH",393,"retained",550.4,294.8
"OH",393,"retained",550.1,294.8
"OH",393,"retained",550,294.8
"OH",393,"retained",550,294.7
"OH",393,"retained",549.8,294.6
"OH",393,"retained",549.7,294.6
"OH",393,"retained",549.7,294.3
"OH",393,"retained",549.6,294.2
"OH",393,"retained",549.5,293.9
"OH",393,"retained",549.5,293.6
"OH",393,"retained",549.4,293.2
"OH",393,"retained",549.2,292.8
"OH",393,"retained",549.2,292.6
"OH",393,"retained",549.1,292.6
"OH",393,"retained",555.7,280.5
"OH",393,"retained",563.5,279
"OH",393,"retained",568.4,283.4
"OH",394,"retained",589.1,247.3
"OH",394,"retained",602.5,247.8
"OH",394,"retained",602.4,247.9
"OH",394,"retained",602.3,248.1
"OH",394,"retained",602.2,248.2
"OH",394,"retained",602.2,248.3
"OH",394,"retained",602.2,248.5
"OH",394,"retained",602.6,249.1
"OH",394,"retained",602.8,249.2
"OH",394,"retained",602.9,249.3
"OH",394,"retained",603,249.5
"OH",394,"retained",603.1,249.6
"OH",394,"retained",603.1,249.7
"OH",394,"retained",603.1,249.8
"OH",394,"retained",603.6,250.3
"OH",394,"retained",603.6,250.5
"OH",394,"retained",603.6,250.6
"OH",394,"retained",603.6,250.8
"OH",394,"retained",603.6,251
"OH",394,"retained",603.6,251.3
"OH",394,"retained",603.6,251.4
"OH",394,"retained",603.6,251.5
"OH",394,"retained",603.6,251.6
"OH",394,"retained",603.6,251.7
"OH",394,"retained",603.6,252
"OH",394,"retained",603.6,252.1
"OH",394,"retained",603.4,252.3
"OH",394,"retained",603.3,252.4
"OH",394,"retained",603.4,252.5
"OH",394,"retained",603.5,252.5
"OH",394,"retained",603.6,252.6
"OH",394,"retained",603.8,253
"OH",394,"retained",603.8,253.1
"OH",394,"retained",603.9,253.5
"OH",394,"retained",604,253.6
"OH",394,"retained",604.1,253.9
"OH",394,"retained",604.1,254.1
"OH",394,"retained",604,254.2
"OH",394,"retained",604,254.3
"OH",394,"retained",604,254.5
"OH",394,"retained",604,254.6
"OH",394,"retained",604,254.9
"OH",394,"retained",604,255.1
"OH",394,"retained",604,255.2
"OH",394,"retained",603.7,255.3
"OH",394,"retained",603.6,255.4
"OH",394,"retained",603.6,255.6
"OH",394,"retained",603.4,256.2
"OH",394,"retained",603.5,256.3
"OH",394,"retained",603.4,256.7
"OH",394,"retained",603.3,257
"OH",394,"retained",603.2,257
"OH",394,"retained",603.1,257.3
"OH",394,"retained",603.1,257.4
"OH",394,"retained",603,257.6
"OH",394,"retained",603,257.7
"OH",394,"retained",603,257.8
"OH",394,"retained",603,258
"OH",394,"retained",603,258.3
"OH",394,"retained",603,258.4
"OH",394,"retained",603.1,258.5
"OH",394,"retained",603.1,258.8
"OH",394,"retained",602.9,259
"OH",394,"retained",602.9,259.1
"OH",394,"retained",602.8,259.2
"OH",394,"retained",602.8,259.3
"OH",394,"retained",602.8,259.5
"OH",394,"retained",602.8,259.6
"OH",394,"retained",602.9,259.7
"OH",394,"retained",602.9,259.8
"OH",394,"retained",602.9,259.9
"OH",394,"retained",602.9,260.1
"OH",394,"retained",603,260.2
"OH",394,"retained",602.9,260.3
"OH",394,"retained",602.9,260.5
"OH",394,"retained",602.9,260.8
"OH",394,"retained",602.9,260.9
"OH",394,"retained",602.9,261.1
"OH",394,"retained",603,261.3
"OH",394,"retained",603.1,261.4
"OH",394,"retained",603.1,261.6
"OH",394,"retained",602.9,261.8
"OH",394,"retained",602.8,262.1
"OH",394,"retained",602.8,262.4
"OH",394,"retained",602.9,262.7
"OH",394,"retained",603,262.7
"OH",394,"retained",603,262.9
"OH",394,"retained",602.9,263.1
"OH",394,"retained",602.6,262.9
"OH",394,"retained",602.2,263.1
"OH",394,"retained",602.5,263.6
"OH",394,"retained",602.6,263.8
"OH",394,"retained",602.3,265.1
"OH",394,"retained",584.4,260.9
"OH",394,"retained",583.8,257.4
"OH",394,"retained",589.1,247.3
"OH",395,"retained",545.9,270.5
"OH",395,"retained",555.7,280.5
"OH",395,"retained",549.1,292.6
"OH",395,"retained",548.5,291.9
"OH",395,"retained",548.3,291.8
"OH",395,"retained",548.2,291.4
"OH",395,"retained",548.1,291.3
"OH",395,"retained",548.1,291.1
"OH",395,"retained",548.1,291
"OH",395,"retained",548,290.9
"OH",395,"retained",548,290.8
"OH",395,"retained",547.9,290.6
"OH",395,"retained",547.7,290.4
"OH",395,"retained",547.6,290.4
"OH",395,"retained",547.6,290.3
"OH",395,"retained",547.5,290.2
"OH",395,"retained",547.2,290.1
"OH",395,"retained",547.1,290
"OH",395,"retained",546.8,290
"OH",395,"retained",546.7,290
"OH",395,"retained",546.4,290
"OH",395,"retained",546.2,290
"OH",395,"retained",545.9,290
"OH",395,"retained",545.8,289.9
"OH",395,"retained",545.8,289.8
"OH",395,"retained",545.8,289.9
"OH",395,"retained",545.8,289.8
"OH",395,"retained",545.6,289.5
"OH",395,"retained",545.6,289.3
"OH",395,"retained",545.6,289.2
"OH",395,"retained",545.5,289
"OH",395,"retained",545.5,288.9
"OH",395,"retained",545.4,288.8
"OH",395,"retained",545.4,288.6
"OH",395,"retained",545.3,288.6
"OH",395,"retained",545.1,288.5
